Время;мс;13045 Неисправность датчика цил. А6;Температура топлива;Температура масла;Температура выпускных газов А1;Температура выпускных газов А2;Температура выпускных газов А3;Температура выпускных газов А4;Температура выпускных газов А5;Температура выпускных газов А6;Температура выпускных газов А7;Температура выпускных газов А8;Температура выпускных газов В1;Температура выпускных газов В2;Температура выпускных газов В3;Температура выпускных газов В4;Температура выпускных газов В5;Температура выпускных газов В6;Температура выпускных газов В7;Температура выпускных газов В8
9:57:12;301;0;18,6526283665217;66,8253604943923;108,670176241703;105,86709391928;100,193789578088;105,951018539712;104,171816586557;106,202792401007;98,2467383840696;99,7909514000153;120,973525597009;116,827649347677;119,496452277409;117,112993057145;115,048447394522;114,59525444419;115,669489585718;112,312504768444;
9:57:13;301;0;18,6861982146944;66,8085755703059;108,955519951171;106,102082856489;100,411993591211;106,23636224918;104,457160296025;106,471351186389;98,448157473106;100,009155413138;120,654612039368;116,592660410468;119,278248264286;116,928358892195;114,729533836881;114,343480582895;115,33379110399;112,043945983062;
9:57:14;301;0;18,6694132906081;66,8421454184787;109,240863660639;106,337071793698;100,579842832074;106,555275806821;104,742504005493;106,655985351339;98,6160067139696;100,193789578088;120,453192950332;116,374456397345;119,043259327077;116,794079499504;114,444190127413;114,024567025254;115,199511711299;111,792172121767;
9:57:15;300;0;18,6358434424353;66,858930342565;109,509422446021;106,572060730907;100,747692072938;106,823834592203;105,011062790875;106,874189364462;98,817425803006;100,378423743038;120,167849240864;116,156252384222;118,808270389868;116,609445334554;114,158846417945;113,756008239872;114,914168001831;111,523613336385;
9:57:16;302;0;18,619058518349;66,8085755703059;109,794766155489;106,723125047684;100,965896086061;107,075608453498;105,195696955825;107,125963225757;98,9852750438697;100,512703135729;119,865720607309;115,971618219272;118,673990997177;116,408026245518;113,890287632563;113,604943923095;114,645609216449;111,238269626917;
9:57:17;301;0;18,6358434424353;66,858930342565;110,096894789044;106,941329060807;101,217669947356;107,360952162966;105,464255741207;107,428091859312;99,1531242847334;100,714122224765;119,580376897841;115,753414206149;118,439002059968;116,189822232395;113,621728847181;113,437094682231;114,393835355154;110,969710841535;
9:57:18;302;0;18,619058518349;66,858930342565;110,264744029908;107,176317998016;101,435873960479;107,545586327916;105,732814526589;107,696650644694;99,2874036774243;100,915541313802;119,295033188373;115,602349889372;118,204013122759;115,988403143359;113,420309758144;113,168535896849;114,074921797513;110,785076676585;
9:57:19;301;0;18,6358434424353;66,8421454184787;110,566872663462;107,411306935225;101,687647821775;107,830930037385;106,001373311971;107,981994354162;99,4552529182879;101,100175478752;119,026474402991;115,384145876249;117,96902418555;115,770199130236;113,134966048676;112,832837415122;113,839932860304;110,53330281529;
9:57:20;303;0;18,6694132906081;66,858930342565;110,85221637293;107,629510948348;101,889066910811;108,08270389868;106,303501945525;108,233768215457;99,639887083238;101,301594567788;118,724345769436;115,14915693904;117,750820172427;115,585564965286;112,849622339208;112,648203250172;113,537804226749;110,281528953994;
9:57:21;301;0;18,619058518349;66,8085755703059;111,221484702831;107,948424505989;102,207980468452;108,351262684062;106,555275806821;108,418402380407;99,8413061722744;101,486228732738;118,422217135882;114,96452277409;117,499046311131;115,384145876249;112,597848477913;112,362859540703;113,286030365454;109,979400320439;
9:57:22;301;0;18,6526283665217;66,8421454184787;111,506828412299;108,166628519112;102,30869001297;108,619821469444;106,840619516289;108,653391317617;100,009155413138;101,687647821775;118,136873426413;114,763103685054;117,280842298009;115,182726787213;112,329289692531;112,161440451667;113,067826352331;109,727626459144;
9:57:23;301;0;18,6694132906081;66,8757152666514;111,775387197681;108,418402380407;102,543678950179;108,905165178912;107,092393377585;108,938735027085;100,193789578088;101,905851834897;117,834744792859;114,544899671931;117,062638284886;114,998092622263;112,060730907149;111,943236438544;112,799267566949;109,459067673762;
9:57:24;301;0;18,6694132906081;66,8421454184787;112,01037613489;108,569466697185;102,761882963302;109,207293812467;107,377737087053;109,224078736553;100,344853894865;102,12405584802;117,566186007477;114,343480582895;116,844434271763;114,77988860914;111,792172121767;111,624322880903;112,530708781567;109,19050888838;
9:57:25;299;0;18,6526283665217;66,9092851148241;112,37964446479;108,720531013962;102,912947280079;109,425497825589;107,579156176089;109,442282749676;100,479133287556;102,258335240711;117,196917677577;114,058136873426;116,575875486381;114,528114747845;111,45647364004;111,322194247349;112,178225375753;108,888380254826;
9:57:26;301;0;18,6526283665217;66,858930342565;112,56427862974;109,073014419776;103,265430685893;109,794766155489;107,948424505989;109,811551079576;100,781261921111;102,577248798352;117,146562905318;113,974212252995;116,458381017777;114,511329823758;111,305409323262;111,238269626917;112,161440451667;108,737315938048;
9:57:27;302;0;18,6694132906081;66,8757152666514;112,782482642863;109,240863660639;103,399710078584;109,979400320439;108,149843595026;109,979400320439;100,881971465629;102,711528191043;116,81086442359;113,688868543526;116,173037308309;114,242771038376;110,952925917449;110,969710841535;111,859311818112;108,418402380407;
9:57:28;299;0;18,6861982146944;66,8757152666514;113,067826352331;109,492637521935;103,617914091707;110,264744029908;108,418402380407;110,180819409476;101,083390554665;102,829022659648;116,525520714122;113,470664530404;116,005188067445;114,058136873426;110,66758220798;110,734721904326;111,590753032731;108,183413443198;
9:57:29;301;0;18,6526283665217;66,8925001907378;113,336385137713;109,694056610971;103,819333180743;110,53330281529;108,703746089876;110,466163118944;101,234454871443;103,030441748684;116,25696192874;113,252460517281;115,786984054322;113,839932860304;110,399023422599;110,550087739376;111,338979171435;107,981994354162;
9:57:30;299;0;18,6694132906081;66,8757152666514;113,604943923095;109,945830472267;104,054322117952;110,818646524758;108,938735027085;110,751506828412;101,351949340047;103,23186083772;115,971618219272;113,134966048676;115,568780041199;113,655298695354;110,247959105821;110,281528953994;111,070420386053;107,747005416953;
9:57:31;302;0;18,6358434424353;66,8757152666514;113,823147936217;110,11367971313;104,20538643473;111,036850537881;109,156939040208;110,885786221103;101,536583504997;103,433279926757;115,551995117113;112,883192187381;115,283436331731;113,369954985885;109,92904554818;110,063324940871;110,751506828412;107,428091859312;
9:57:32;301;0;18,6526283665217;66,8757152666514;114,158846417945;110,382238498512;104,473945220111;111,338979171435;109,492637521935;111,221484702831;101,788357366293;103,685053788052;115,317006179904;112,715342946517;115,115587090867;113,235675593194;109,694056610971;109,845120927749;110,566872663462;107,243457694362;
9:57:33;302;0;18,619058518349;66,8925001907378;114,427405203326;110,617227435721;104,675364309148;111,590753032731;109,74441138323;111,422903791867;101,956206607156;103,886472877089;115,065232318608;112,530708781567;114,880598153658;113,051041428244;109,425497825589;109,660486762798;110,331883726253;107,008468757153;
9:57:34;301;0;18,6526283665217;66,9092851148241;114,695963988708;110,835431448844;104,843213550011;111,859311818112;110,012970168612;111,64110780499;102,140840772107;104,087891966125;114,897383077745;112,295719844358;114,662394140536;112,849622339208;109,140154116121;109,408712901503;110,063324940871;106,79026474403;
9:57:35;301;0;18,6861982146944;66,9092851148241;114,96452277409;111,08720531014;105,044632639048;112,127870603494;110,247959105821;111,892881666285;102,325474937057;104,272526131075;114,578469520104;112,043945983062;114,360265506981;112,664988174258;108,905165178912;109,140154116121;109,777981231403;106,521705958648;
9:57:36;301;0;18,6526283665217;66,9260700389105;115,266651407645;111,221484702831;105,246051728084;112,396429388876;110,449378194858;112,094300755322;102,49332417792;104,39002059968;114,326695658808;111,82574196994;114,22598611429;112,480354009308;108,653391317617;108,854810406653;109,542992294194;106,253147173266;
9:57:37;299;0;18,6694132906081;66,8925001907378;115,51842526894;111,45647364004;105,447470817121;112,664988174258;110,701152056153;112,329289692531;102,694743266957;104,57465476463;114,058136873426;111,624322880903;114,007782101167;112,295719844358;108,418402380407;108,603036545357;109,391927977417;106,001373311971;
9:57:38;301;0;18,6861982146944;66,9092851148241;115,70305943389;111,674677653162;105,665674830243;112,799267566949;110,952925917449;112,513923857481;102,778667887388;104,776073853666;113,789578088045;111,506828412299;113,789578088045;112,094300755322;108,133058670939;108,468757152667;109,140154116121;105,749599450675;
9:57:39;299;0;18,6694132906081;66,9260700389105;115,971618219272;111,892881666285;105,850308995193;113,051041428244;111,221484702831;112,816052491035;102,963302052338;105,011062790875;113,521019302663;111,288624399176;113,588158999008;111,909666590372;107,881284809644;108,233768215457;108,871595330739;105,514610513466;
9:57:40;301;0;18,6022735942626;66,9260700389105;116,206607156481;112,111085679408;106,102082856489;113,319600213626;111,45647364004;113,084611276417;103,147936217288;105,178912031739;113,269245441367;111,08720531014;113,353170061799;111,708247501335;107,629510948348;107,981994354162;108,552681773098;105,279621576257;
9:57:41;301;0;18,6861982146944;66,9428549629969;116,508735790036;112,329289692531;106,303501945525;113,588158999008;111,725032425422;113,319600213626;103,315785458152;105,380331120775;113,017471580072;110,869001297017;113,134966048676;111,490043488212;107,360952162966;107,679865720607;108,300907911803;105,12855725948;
9:57:42;301;0;18,7197680628672;66,9428549629969;116,710154879072;112,497138933394;106,454566262303;113,772793163958;111,926451514458;113,48744945449;103,433279926757;105,49782558938;112,681773098344;110,600442511635;112,866407263294;111,238269626917;107,058823529412;107,428091859312;107,998779278248;104,809643701839;
9:57:43;299;0;18,7029831387808;66,9260700389105;117,0458533608;112,765697718776;106,706340123598;114,074921797513;112,228580148013;113,722438391699;103,651483939879;105,732814526589;112,480354009308;110,466163118944;112,681773098344;111,120775158312;106,874189364462;107,293812466621;107,830930037385;104,608224612802;
9:57:44;301;0;18,6861982146944;66,9260700389105;117,280842298009;112,967116807813;106,874189364462;114,309910734722;112,497138933394;113,974212252995;103,836118104829;105,934233615625;112,19501029984;110,264744029908;112,497138933394;110,936140993362;106,622415503166;107,058823529412;107,595941100175;104,406805523766;
9:57:45;301;0;18,6861982146944;66,8925001907378;117,549401083391;113,202105745022;107,109178301671;114,578469520104;112,715342946517;114,192416266117;103,987182421607;106,118867780575;111,960021362631;110,080109864958;112,262149996185;110,734721904326;106,387426565957;106,890974288548;107,377737087053;104,071107042039;
9:57:46;301;0;18,6861982146944;66,9092851148241;117,817959868772;113,336385137713;107,243457694362;114,847028305486;112,916762035554;114,427405203326;104,15503166247;106,269932097353;111,792172121767;109,861905851835;112,01037613489;110,600442511635;106,118867780575;106,588845654994;107,176317998016;103,852903028916;
9:57:47;299;0;18,6694132906081;66,9428549629969;118,002594033722;113,638513771267;107,377737087053;115,031662470436;113,202105745022;114,561684596017;104,272526131075;106,521705958648;111,473258564126;109,593347066453;111,859311818112;110,34866865034;105,816739147021;106,404211490043;106,890974288548;103,550774395361;
9:57:48;299;0;18,6861982146944;66,9764248111696;118,33829251545;113,789578088045;107,663080796521;115,33379110399;113,369954985885;114,847028305486;104,507515068284;106,622415503166;111,288624399176;109,459067673762;111,708247501335;110,214389257649;105,615320057984;106,152437628748;106,739909971771;103,382925154498;
9:57:49;301;0;18,7029831387808;66,9428549629969;118,590066376745;114,007782101167;107,830930037385;115,551995117113;113,638513771267;115,082017242695;104,692149233234;106,823834592203;111,003280689708;109,257648584726;111,506828412299;110,046540016785;105,380331120775;106,018158236057;106,471351186389;103,164721141375;
9:57:50;302;0;18,7029831387808;66,9428549629969;118,774700541695;114,22598611429;108,032349126421;115,736629282063;113,890287632563;115,33379110399;104,792858777752;107,008468757153;110,751506828412;109,123369192035;111,27183947509;109,861905851835;105,229266803998;105,86709391928;106,253147173266;103,013656824598;
9:57:51;301;0;18,6861982146944;66,9092851148241;118,959334706645;114,377050431067;108,183413443198;115,921263447013;114,058136873426;115,51842526894;104,910353246357;107,142748149844;110,432593270771;108,871595330739;111,020065613794;109,593347066453;104,927138170443;105,514610513466;105,951018539712;102,711528191043;
9:57:52;300;0;18,7197680628672;66,9428549629969;119,2614633402;114,662394140536;108,45197222858;116,223392080568;114,343480582895;115,786984054322;105,145342183566;107,377737087053;110,247959105821;108,754100862135;110,85221637293;109,459067673762;104,75928892958;105,363546196689;105,766384374762;102,526894026093;
9:57:53;301;0;18,7197680628672;66,9428549629969;119,496452277409;114,796673533227;108,569466697185;116,408026245518;114,544899671931;115,954833295186;105,229266803998;107,512016479744;109,945830472267;108,45197222858;110,617227435721;109,207293812467;104,440375371939;105,111772335393;105,481040665293;102,258335240711;
9:57:54;301;0;18,6861982146944;66,9428549629969;119,781795986877;115,082017242695;108,82124055848;116,6765850309;114,847028305486;116,240177004654;105,464255741207;107,747005416953;109,74441138323;108,334477759976;110,466163118944;109,089799343862;104,255741206989;104,994277866789;105,296406500343;102,090485999847;
9:57:55;301;0;18,7029831387808;66,9260700389105;120,033569848173;115,300221255818;109,022659647517;116,928358892195;115,082017242695;116,475165941863;105,632104982071;107,914854657816;109,509422446021;108,149843595026;110,231174181735;108,905165178912;104,003967345693;104,725719081407;105,078202487221;101,872281986725;
9:57:56;301;0;18,6526283665217;66,9428549629969;120,218204013123;115,451285572595;109,224078736553;117,112993057145;115,266651407645;116,710154879072;105,766384374762;108,049134050507;109,240863660639;107,864499885557;109,945830472267;108,703746089876;103,701838712139;104,440375371939;104,826428625925;101,603723201343;
9:57:57;300;0;18,6861982146944;66,9260700389105;120,55390249485;115,736629282063;109,442282749676;117,4151216907;115,568780041199;116,961928740368;105,984588387884;108,26733806363;109,00587472343;107,747005416953;109,794766155489;108,519111924926;103,550774395361;104,272526131075;104,625009536889;101,435873960479;
9:57:58;299;0;18,7029831387808;66,9596398870832;120,805676356146;115,921263447013;109,55977721828;117,650110627909;115,820553902495;117,062638284886;106,152437628748;108,468757152667;108,854810406653;107,545586327916;109,610131990539;108,401617456321;103,315785458152;104,037537193866;104,490730144198;101,20088502327;
